"","Geneid","Length","E1_cpm","E2_cpm","E3_cpm","E4_cpm","E5_cpm","E6_cpm","CPM_mean","CPM_stdev"
"32272","trnaq-uug_164",72,0,0,0,0,0,0,0,0
"32273","trnap-ugg_193",72,0,0,0,0,0,0,0,0
"32274","trnap-agg_244",72,0,0,0,0,0,0,0,0
"32275","trnaq-uug_165",72,0,0,0,0,0,0,0,0
"32276","trnap-ugg_194",72,0,0,0,0,0,0,0,0
"32277","trnap-agg_245",72,0,0,0,0,0,0,0,0
"32278","trnaq-uug_166",72,0,0,0,0,0,0,0,0
"32279","trnap-ugg_195",72,0,0,0,0,0,0,0,0
"32280","trnap-agg_246",72,0,0,0,0,0,0,0,0
"32281","trnaq-uug_167",72,0,0,0,0,0,0,0,0
"32282","trnap-ugg_196",72,0,0,0,0,0,0,0,0
"32283","trnap-agg_247",72,0,0,0,0,0,0,0,0
"32284","trnaq-uug_168",72,0,0,0,0,0,0,0,0
"32285","trnap-ugg_197",72,0,0,0,0,0,0,0,0
"32286","trnap-agg_248",72,0,0,0,0,0,0,0,0
"32287","trnap-agg_249",72,0,0,0,0,0,0,0,0
"32288","trnaq-uug_169",72,0,0,0,0,0,0,0,0
"32289","trnap-ugg_198",72,0,0,0,0,0,0,0,0
"32290","trnap-agg_250",72,0,0,0,0,0,0,0,0
"32291","trnaq-uug_170",72,0,0,0,0,0,0,0,0
"32292","trnap-ugg_199",72,0,0,0,0,0,0,0,0
"32293","trnap-agg_251",72,0,0,0,0,0,0,0,0
"32294","trnaq-uug_171",72,0,0,0,0,0,0,0,0
"32295","trnap-ugg_200",72,0,0,0,0,0,0,0,0
"32296","trnap-agg_252",72,0,0,0,0,0,0,0,0
"32297","trnaq-uug_172",72,0,0,0,0,0,0,0,0
"32298","trnaq-uug_173",72,0,0,0,0,0,0,0,0
"32299","trnap-ugg_201",72,0,0,0,0,0,0,0,0
"32300","trnap-agg_253",72,0,0,0,0,0,0,0,0
"32301","trnaq-uug_174",72,0,0,0,0,0,0,0,0
"32302","trnap-ugg_202",72,0,0,0,0,0,0,0,0
"32303","trnap-agg_254",72,0,0,0,0,0,0,0,0
"32304","trnaq-uug_175",72,0,0,0,0,0,0,0,0
"32305","trnap-ugg_203",72,0,0,0,0,0,0,0,0
"32306","trnaq-uug_176",72,0,0,0,0,0,0,0,0
"32307","trnap-ugg_204",72,0,0,0,0,0,0,0,0
"32308","trnaq-uug_177",72,0,0,0,0,0,0,0,0
"32309","trnap-ugg_205",72,0,0,0,0,0,0,0,0
"32310","trnap-agg_255",72,0,0,0,0,0,0,0,0
"32311","trnaq-uug_178",72,0,0,0,0,0,0,0,0
"32312","trnap-ugg_206",72,0,0,0,0,0,0,0,0
"32313","trnap-agg_256",72,0,0,0,0,0,0,0,0
"32314","trnaq-uug_179",72,0,0,0,0,0,0,0,0
"32315","trnaq-uug_180",72,0,0,0,0,0,0,0,0
"32316","trnap-ugg_207",72,0,0,0,0,0,0,0,0
"32317","trnaq-uug_181",72,0,0,0,0,0,0,0,0
"32318","trnap-ugg_208",72,0,0,0,0,0,0,0,0
"32319","trnap-agg_257",72,0,0,0,0,0,0,0,0
"32320","trnaq-uug_182",72,0,0,0,0,0,0,0,0
"32321","trnap-ugg_209",72,0,0,0,0,0,0,0,0
"32322","trnaq-uug_183",72,0,0,0,0,0,0,0,0
"32323","trnap-ugg_210",72,0,0,0,0,0,0,0,0
"32324","trnaq-uug_184",72,0,0,0,0,0,0,0,0
"32325","trnap-ugg_211",72,0,0,0,0,0,0,0,0
"32326","trnap-agg_258",72,0,0,0,0,0,0,0,0
"32327","trnaq-uug_185",72,0,0,0,0,0,0,0,0
"32328","trnap-ugg_212",72,0,0,0,0,0,0,0,0
"32329","trnap-agg_259",72,0,0,0,0,0,0,0,0
"32330","trnaq-uug_186",72,0,0,0,0,0,0,0,0
"32331","trnap-agg_260",72,0,0,0,0,0,0,0,0
"32332","trnaq-uug_187",72,0,0,0,0,0,0,0,0
"32333","trnap-ugg_213",72,0,0,0,0,0,0,0,0
"32334","trnap-agg_261",72,0,0,0,0,0,0,0,0
"32335","trnaq-uug_188",72,0,0,0,0,0,0,0,0
"32336","trnap-ugg_214",72,0,0,0,0,0,0,0,0
"32337","trnap-agg_262",72,0,0,0,0,0,0,0,0
"32338","trnap-ugg_215",72,0,0,0,0,0,0,0,0
"32339","trnap-agg_263",72,0,0,0,0,0,0,0,0
"32340","trnaq-uug_189",72,0,0,0,0,0,0,0,0
"32341","trnap-ugg_216",72,0,0,0,0,0,0,0,0
"32342","trnap-agg_264",72,0,0,0,0,0,0,0,0
"32343","trnaq-uug_190",72,0,0,0,0,0,0,0,0
"32344","trnap-ugg_217",72,0,0,0,0,0,0,0,0
"32345","trnap-agg_265",72,0,0,0,0,0,0,0,0
"32346","trnaq-uug_191",72,0,0,0,0,0,0,0,0
"32347","trnap-ugg_218",72,0,0,0,0,0,0,0,0
"32348","trnap-agg_266",72,0,0,0,0,0,0,0,0
"32349","trnaq-uug_192",72,0,0,0,0,0,0,0,0
"32350","trnap-ugg_219",72,0,0,0,0,0,0,0,0
"32351","trnaq-uug_193",72,0,0,0,0,0,0,0,0
"32352","trnap-ugg_220",72,0,0,0,0,0,0,0,0
"32353","trnap-agg_267",72,0,0,0,0,0,0,0,0
"32354","trnaq-uug_194",72,0,0,0,0,0,0,0,0
"32355","trnap-ugg_221",72,0,0,0,0,0,0,0,0
"32356","trnap-agg_268",72,0,0,0,0,0,0,0,0
"32357","trnaq-uug_195",72,0,0,0,0,0,0,0,0
"32358","trnap-ugg_222",72,0,0,0,0,0,0,0,0
"32359","trnap-agg_269",72,0,0,0,0,0,0,0,0
"32360","trnaq-uug_196",72,0,0,0,0,0,0,0,0
"32361","trnap-ugg_223",72,0,0,0,0,0,0,0,0
"32362","trnap-agg_270",72,0,0,0,0,0,0,0,0
"32363","trnaq-uug_197",72,0,0,0,0,0,0,0,0
"32364","trnap-ugg_224",72,0,0,0,0,0,0,0,0
"32365","trnap-agg_271",72,0,0,0,0,0,0,0,0
"32366","trnaq-uug_198",72,0,0,0,0,0,0,0,0
"32367","trnap-ugg_225",72,0,0,0,0,0,0,0,0
"32368","trnap-agg_272",72,0,0,0,0,0,0,0,0
"32369","trnaq-uug_199",72,0,0,0,0,0,0,0,0
"32370","trnap-ugg_226",72,0,0,0,0,0,0,0,0
"32371","trnap-agg_273",72,0,0,0,0,0,0,0,0
"32372","trnaq-uug_200",72,0,0,0,0,0,0,0,0
"32373","trnap-ugg_227",72,0,0,0,0,0,0,0,0
"32374","trnap-agg_274",72,0,0,0,0,0,0,0,0
"32375","trnaq-uug_201",72,0,0,0,0,0,0,0,0
"32376","trnap-ugg_228",72,0,0,0,0,0,0,0,0
"32377","trnap-agg_275",72,0,0,0,0,0,0,0,0
"32378","trnaq-uug_202",72,0,0,0,0,0,0,0,0
"32379","trnap-ugg_229",72,0,0,0,0,0,0,0,0
"32380","trnap-agg_276",72,0,0,0,0,0,0,0,0
"32381","trnaq-uug_203",72,0,0,0,0,0,0,0,0
"32382","trnap-ugg_230",72,0,0,0,0,0,0,0,0
"32383","trnap-agg_277",72,0,0,0,0,0,0,0,0
"32384","trnaq-uug_204",72,0,0,0,0,0,0,0,0
"32385","trnap-ugg_231",72,0,0,0,0,0,0,0,0
"32386","trnap-agg_278",72,0,0,0,0,0,0,0,0
"32387","trnaq-uug_205",72,0,0,0,0,0,0,0,0
"32388","trnap-ugg_232",72,0,0,0,0,0,0,0,0
"32389","trnap-agg_279",72,0,0,0,0,0,0,0,0
"32390","trnaq-uug_206",72,0,0,0,0,0,0,0,0
"32391","trnap-ugg_233",72,0,0,0,0,0,0,0,0
"32392","trnap-agg_280",72,0,0,0,0,0,0,0,0
"32393","trnaq-uug_207",72,0,0,0,0,0,0,0,0
"32394","trnap-ugg_234",72,0,0,0,0,0,0,0,0
"32395","trnap-agg_281",72,0,0,0,0,0,0,0,0
"32396","trnaq-uug_208",72,0,0,0,0,0,0,0,0
"32397","trnap-ugg_235",72,0,0,0,0,0,0,0,0
"32398","trnap-agg_282",72,0,0,0,0,0,0,0,0
"32399","trnaq-uug_209",72,0,0,0,0,0,0,0,0
"32400","trnap-ugg_236",72,0,0,0,0,0,0,0,0
"32401","trnap-agg_283",72,0,0,0,0,0,0,0,0
"32402","trnaq-uug_210",72,0,0,0,0,0,0,0,0
"32403","trnap-ugg_237",72,0,0,0,0,0,0,0,0
"32404","trnap-agg_284",72,0,0,0,0,0,0,0,0
"32405","trnaq-uug_211",72,0,0,0,0,0,0,0,0
"32406","trnap-ugg_238",72,0,0,0,0,0,0,0,0
"32407","trnap-agg_285",72,0,0,0,0,0,0,0,0
"32408","trnaq-uug_212",72,0,0,0,0,0,0,0,0
"32409","trnap-ugg_239",72,0,0,0,0,0,0,0,0
"32410","trnaq-uug_213",72,0,0,0,0,0,0,0,0
"32411","trnap-ugg_240",72,0,0,0,0,0,0,0,0
"32412","ogfrl1",6248,0,0,0,0,0,0,0,0
"32413","b3gat2",3971,0,0,0,0,0,0,0,0
"32414","smap1",2555,0,0,0,0,0.16197479672163,0,0.026995799453605,0.0661259338598372
"32415","LOC141377196",4197,0,0,0,0,0,0,0,0
"32416","sdhaf4",662,0,0,0,0,0,0,0,0
"32417","tlx1",2282,0,0,0,0,0,0,0,0
"32418","lbx1a",2981,0,0,0,0,0,0,0,0
"32419","LOC141377193",1157,0,0,0,0,0,0,0,0
"32420","slc2a15a",1653,0,0,0,0,0,0,0,0
"32421","fgf8a",3027,0,0,0,0,0,0,0,0
"32422","LOC141377194",1422,0,0,0,0,0,0,0,0
"32423","fbxw4",1914,0,0,0,0,0,0,0,0
"32424","LOC137487409",705,0,0,0,0,0,0,0,0
"32425","wbp1la",4961,0,0,0,0,0,0,0,0
"32426","cyp17a1",2799,1.13667439194787,1.39128825727494,0.571980887067998,33.9731918988394,10.8523113803492,17.2144446404978,10.8566485759962,13.1502205181466
"32427","borcs7",749,0,0,0,0,0,0,0,0
"32428","cnnm2a",5913,0,0,0,0,0.16197479672163,0,0.026995799453605,0.0661259338598372
"32429","nt5c2a",4909,0,0.173911032159367,0.381320591378666,0.361416935094036,0.16197479672163,0.819735459071326,0.316393135737504,0.284199578138288
"32430","inaa",1844,0,0,0,0,0,0,0,0
"32431","pcgf6",1680,0,0,0,0,0,0,0,0
"32432","polr1c",1286,0.189445731991312,0,0,0,0,0,0.0315742886652187,0.0773408962211285
"32433","ldb1a",4314,0,0,0,0,0,0.136622576511888,0.0227704294186479,0.0557759332997464
"32434","LOC137487463",135,0,0,0,0,0,0,0,0
"32435","prom2",6582,0,0,0,0,0,0,0,0
"32436","hps6",4852,0,0,0,0,0,0,0,0
"32437","nsmce4a",2176,0,0,0,0,0,0,0,0
"32438","tacc2",13867,0,0,0,0,0,0,0,0
"32439","ly6pge",1155,0,0,0,0,0,0,0,0
"32440","unc5b",5620,0,0,0,0,0,0,0,0
"32441","myofl",6593,0,0,0,0,0,0,0,0
"32442","parga",3606,0,0,0,0,0,0,0,0
"32443","ogdhl",4076,0,0,0,0,0,0,0,0
"32444","zgc:153142",2126,0,0,0,0,0,0,0,0
"32445","LOC141377197",2607,0,0,0,0,0,0,0,0
"32446","chata",3616,0,0,0,0,0,0,0,0
"32447","slc18a3a",2406,0,0,0,0,0,0,0,0
"32448","rgra",1076,0,0,0,0,0,0,0,0
"32449","lrit1a",3427,0,0,0,0,0,0,0,0
"32450","lrit2",2116,0,0,0,0,0,0,0,0
"32451","cdhr1a",8782,0,0,0,0,0,0,0,0
"32452","chst3a",5088,0,0,0,0,0,0,0,0
"32453","pax2a",3875,0,0,0,0,0,0,0,0
"32454","LOC141377198",2377,0,0,0,0,0,0,0,0
"32455","cuedc2",2028,0,0,0,0,0,0,0,0
"32456","LOC137487411",1523,0,0,0,0,0,0,0,0
"32457","hif1an",2160,48.1192159257933,64.5209929311252,64.4431799429945,356.718514937814,423.32113123198,341.624752567975,216.457964589614,174.736023143323
"32458","wnt8b",1264,0,0,0,0,0,0,0,0
"32459","scdb",3380,0,0,0,0,0,0,0,0
"32460","trmt2b",1752,0,0,0,0,0,0,0,0
"32461","dnajb12a",2028,100.879852285374,101.042309684592,157.485404239389,199.773210873228,142.780783310117,168.865504568693,145.137844160232,39.0108424558346
"32462","LOC141377020",2445,0,0,0,0,0,0,0,0
"32463","spock2",3555,0,0,0,0,0,0,0,0
"32464","tysnd1",3626,0,0,0,0,0,0,0,0
"32465","sar1ab",1707,0,0,0,0,0,0,0,0
"32466","ppa1b",1224,0,0.521733096478102,0,0,0.16197479672163,0.136622576511888,0.136721744951937,0.202459859671083
"32467","eif4ebp2",2808,0.189445731991312,0.173911032159367,0,0,0.16197479672163,0.54649030604755,0.178636977819977,0.199777477602201
"32468","pald1b",6602,0,0,0,0,0,0,0,0
"32469","qrfpra",3471,0,0,0,0,0,0,0,0
"32470","LOC141377021",2314,0,0,0,0,0,0,0,0
"32471","rps24",1858,0.947228659956562,0.521733096478102,0.381320591378666,2.89133548075229,4.69726910492727,6.42126109605872,2.64335800492527,2.49188906930131
"32472","zmiz1a",7566,0,0,0,0,0,0,0,0
"32473","LOC141377026",3220,0,0,0,0,0,0,0,0
"32474","ppifa",1006,0,0,0,0,0,0,0,0
"32475","zcchc24",9718,0,0,0,0,0,0,0,0
"32476","LOC137487412",1107,0,0,0,0,0,0,0,0
"32477","wu:fj13e08",1616,0,0,0,0,0,0,0,0
"32478","paox",3888,0,0,0,0,0,0,0,0
"32479","rassf4a",2473,0,0,0,0,0,0,0,0
"32480","LOC100535225",661,0,0,0,0,0,0,0,0
"32481","LOC110440185",2711,0,0,0,0,0,0,0,0
"32482","cxcl-c13b",757,0,0,0,0,0,0,0,0
"32483","cxcl18a.1",800,0,0,0,0,0,0,0,0
"32484","tmem72",2586,0,0,0,0,0,0,0,0
"32485","cxcl12a",1521,0,0,0,0,0,0,0,0
"32486","LOC141377023",846,0,0,0,0,0,0,0,0
"32487","ercc6",4997,0,0,0,0,0,0,0,0
"32488","LOC141377025",2935,0,0,0,0,0,0,0,0
"32489","drgx",1767,0,0,0,0,0,0,0,0
"32490","wu:fc13h05",12095,0,0,0,0,0,0,0,0
"32491","vstm4a",1427,0,0,0,0,0,0,0,0
"32492","wdfy4",10272,0,0,0,0,0,0,0,0
"32493","lrrc18a",2029,0,0,0,0,0,0,0,0
"32494","si:ch211-223a10.1",4338,0,0,0,0,0,0,0,0
"32495","LOC137487413",1658,0,0,0,0,0,0,0,0
"32496","arhgap22a",6579,0,0,0,0,0,0,0,0
"32497","LOC141377024",1443,0,0,0,0,0,0,0,0
"32498","mapk8a",4892,0,0,0,0,0,0,0,0
"32499","ptpn20",9078,0,0,0,0,0,0,0,0
"32500","LOC141377022",3674,0,0,0,0,0,0,0,0
"32501","gdf10a",2799,0,0,0,0,0,0,0,0
"32502","znf488",2356,0,0,0,0,0,0,0,0
"32503","antxr1d",2807,0,0,0,0,0,0,0,0
"32504","rrp12",4184,0,0,0,0.361416935094036,0.64789918688652,0.136622576511888,0.190989783082074,0.264650222861535
"32505","ubtd1a",2504,0,0,0,0,0,0,0,0
"32506","zdhhc16a",2933,0,0,0,0,0,0,0,0
"32507","mettl18",2294,0,0,0,0,0,0,0,0
"32508","pgam1a",1163,0.378891463982625,0,0,0,0.48592439016489,0.409867729535663,0.212447263947196,0.23531671015839
"32509","tdrd9",4585,0,0,0,0,0,0,0,0
"32510","rtn1a",3986,0,0,0,1.44566774037614,1.45777317049467,0.683112882559438,0.597758965571709,0.712433345228711
"32511","lrrc9",6866,0,0,0,0,0,0,0,0
"32512","pcnx4",4865,0,0,0,0,0,0,0,0
"32513","dhrs7",2371,0,0,0,0,0,0,0,0
"32514","ppm1aa",5442,0,0,0,0,0,0,0,0
"32515","six6a",2575,0,0,0,0,0,0,0,0
"32516","six1a",1573,0,0,0,0,0,0,0,0
"32517","six4a",2045,0,0,0,0,0,0,0,0
"32518","mnat1",1213,0,0,0,0,0.16197479672163,0,0.026995799453605,0.0661259338598372
"32519","trmt5",3669,0,0,0,0,0,0,0,0
"32520","slc38a6",2501,0,0,0,0,0,0,0,0
"32521","prkcha",3393,0,0,0,0,0,0,0,0
"32522","hif1aa",2154,0.568337195973937,1.91302135375304,3.43188532240799,11.4749876892356,2.34863455246364,8.47059974373703,4.70124430959521,4.29168482372896
"32523","LOC101885027",2009,0,0,0,0,0,0,0,0
"32524","sertad4",4460,0,0,0,0,0,0,0,0
"32525","syt14a",3319,0,0,0,0,0,0,0,0
"32526","utp25",2445,0,0,0,0.180708467547018,0.16197479672163,0,0.057113877378108,0.0886785375175253
"32527","LOC137487414",1876,0,0,0,0,0,0,0,0
"32528","LOC101885246",2231,0,0,0,0,0,0,0,0
"32529","LOC137487418",1528,0,0,0,0,0,0,0,0
"32530","osr1",1738,0,0,0,0,0,0,0,0
"32531","LOC141377027",1530,0,0,0,0,0,0,0,0
"32532","nt5c1ba",2207,0,0,0,0,0,0,0,0
"32533","rdh14a",1598,0,0.173911032159367,0,0,0.16197479672163,0,0.0559809714801662,0.0868074499943072
"32534","kcns3a",3280,0,0,0,0,0,0,0,0
"32535","wdr35",5054,0,0,0,0,0,0,0,0
"32536","matn3b",1901,0,0,0,0,0,0,0,0
"32537","mtres1",1283,0,0,0,0,0,0,0,0
"32538","bend3",4719,0,0,0,0,0,0,0,0
"32539","pdss2",1664,0,0,0,0,0,0,0,0
"32540","LOC141376993",2519,0,0,0,0,0,0,0,0
"32541","sobpa",2807,0,0,0,0,0,0,0,0
"32542","LOC141377029",2181,0,0,0,0,0,0,0,0
"32543","slc66a3",3214,0,0,0,0.180708467547018,0,0,0.030118077924503,0.0737739229484146
"32544","rock2a",8741,0,0,0,0,0,0,0,0
"32545","LOC141377028",2906,0,0,0,0,0,0,0,0
"32546","cimip5",1946,0,0,0,0,0,0,0,0
"32547","LOC141377030",2496,0,0,0,0,0,0,0,0
"32548","LOC103912024",3393,0,0,0,0,0,0,0,0
"32549","kcnf1b",1892,0,0,0,0,0,0,0,0
"32550","rbm25a",2930,0,0,0,0,0,0,0,0
"32551","arg2",2144,0,0.173911032159367,0,0,0,0,0.0289851720265612,0.0709988815718676
"32552","vti1b",4671,0,0,0,0,0,0,0,0
"32553","rdh12",4253,0,0,0,0,0,0,0,0
"32554","zfyve26",9616,0,0,0,0,0,0,0,0
"32555","si:ch211-10a23.2",4084,0,0,0,0,0,0,0,0
"32556","plek2",2995,0,0,0,0,0,0,0,0
"32557","tc2n",4575,0,0,0,0,0,0,0,0
"32558","fbln5",2549,0,0,0,0,0,0,0,0
"32559","trip11",7400,0,0,0,0,0.32394959344326,0,0.05399159890721,0.132251867719674
"32560","golga5",2414,0,0,0.381320591378666,0.722833870188072,0.971848780329781,1.0929806120951,0.52816397566527,0.47607725347919
"32561","rtf1",6214,0,0,0,0,0.16197479672163,0.136622576511888,0.049766228872253,0.077513222057617
"32562","ndufaf1",1463,0,0,0,0,0.16197479672163,0,0.026995799453605,0.0661259338598372
"32563","nusap1",1937,0,0,0,0,0,0,0,0
"32564","oip5",1526,0,0,0,0,0,0,0,0
"32565","oip5-as1",4605,0,0.173911032159367,0,0,0,0,0.0289851720265612,0.0709988815718676
"32566","tmem39b",1841,0,0,0,0,0,0,0,0
"32567","ccdc28b",981,0,0,0,0,0,0,0,0
"32568","iqcc",1327,0,0,0,0,0,0,0,0
"32569","dcdc2b",1770,0,0,0,0,0,0,0,0
"32570","tmem234",983,0,0,0,0,0,0,0,0
"32571","si:dkey-71p21.13",1330,0,0,0,0,0,0,0,0
"32572","LOC110440192",1120,0,0,0,0,0,0,0,0
"32573","zgc:172120",1408,0,0,0,0,0,0,0,0
"32574","brf1a",4387,0,0,0,0,0.16197479672163,0,0.026995799453605,0.0661259338598372
"32575","btbd6a",2316,0,0,0,0,0,0,0,0
"32576","ftr80",3602,0,0,0,0,0,0,0,0
"32577","ftr81",3035,0,0,0,0,0,0,0,0
"32578","jag2a",8751,0,0,0,0,0,0.136622576511888,0.0227704294186479,0.0557759332997464
"32579","LOC137487421",1554,0,0,0,0,0,0,0,0
"32580","cfl1l",1142,0,0,0,0,0,0.273245153023775,0.0455408588372959,0.111551866599493
"32581","rrbp1a",4683,0,0,0,0,1.29579837377304,0.273245153023775,0.261507254466136,0.518351246606651
"32582","snx5",2523,0,0,0,0,0,0,0,0
"32583","mgme1",1266,0,0,0,0,0,0,0,0
"32584","si:dkey-76k16.6",1404,0,0,0,0,0,0,0,0
"32585","si:dkey-76k16.5",2379,0,0,0,0,0,0,0,0
"32586","zgc:163030",927,0,0,0,0,0,0,0,0
"32587","LOC137487422",1020,0,0,0,0,0,0,0,0
"32588","cst3",1322,0.189445731991312,0,0,0.361416935094036,0.16197479672163,0.273245153023775,0.164347102805126,0.145155649951257
"32589","ephx5",2207,892.289397679081,862.511763994382,810.782907418888,784.545811855379,782.095305970391,842.346495484043,829.095280400361,44.3051876960044
"32590","mad2l1bp",2384,0,0,0,0,0,0,0,0
"32591","macrod2",4001,0,0,0,0,0,0,0,0
"32592","LOC141377031",1594,0,0,0,0,0,0,0,0
"32593","LOC137487423",1517,0,0,0,0,0,0,0,0
"32594","flrt3",4229,0,0,0,0,0,0,0,0
"32595","kif16bb",8326,0,0,0,0,0.0809873983608151,0,0.0134978997268025,0.0330629669299186
"32596","tasp1",9211,0,0,0,0,0,0,0,0
"32597","LOC141377032",3325,0,0,0,0,0,0,0,0
"32598","ism1",2708,0,0,0,0,0,0,0,0
"32599","sptlc3",8625,0,0,0,0,0,0,0,0
"32600","LOC137487466",125,0,0,0,0,0,0,0,0
"32601","LOC141377033",2650,0,0,0,0,0,0,0,0
"32602","btbd3b",5282,0,0,0,0,0,0,0,0
"32603","LOC101882067",11243,0,0,0,0,0,0,0,0
"32604","LOC137487338",1399,0,0,0,0,0,0,0,0
"32605","jag1b",6754,0,0,0,0,0,0,0,0
"32606","slx4ip",2812,0,0,0,0,0,0,0,0
"32607","LOC137487424",1218,0,0,0,0,0,0,0,0
"32608","mkks",2014,0,0,0,0,0,0,0,0
"32609","srd5a2b",2481,0,0,0,0,0,0,0,0
"32610","memo1",1804,0,0,0,0,0,0,0,0
"32611","wdr27",6212,0,0,0,0,0,0,0,0
"32612","LOC141377035",6988,0,0,0,0,0,0,0,0
"32613","thbs2a",4971,0,0,0,0,0,0,0,0
"32614","psme4a",7003,0,0,0,0,0,0,0,0
"32615","gpr75",2553,0,0,0,0,0,0,0,0
"32616","erlec1",2083,0,0,0,0.180708467547018,0,0,0.030118077924503,0.0737739229484146
"32617","agpat4",1913,0,0,0,0,0,0,0,0
"32618","map3k4",9978,0,0,0,0,0,0,0,0
"32619","kcnk1b",1434,0,0,0,0,0,0,0,0
"32620","tacc3",3213,0,0,0,0,0,0,0,0
"32621","mfsd2aa",3542,0,0,0,0,0,0,0,0
"32622","mycla",1764,0,0,0,0,0,0.273245153023775,0.0455408588372959,0.111551866599493
"32623","LOC103912028",806,0,0,0,0,0,0,0,0
"32624","si:ch211-67f13.7",2202,0,0,0,0,0,0,0,0
"32625","zgc:153911",2765,0,0,0,0,0,0,0,0
"32626","LOC141377034",1546,0,0,0,0,0,0,0,0
"32627","si:dkey-157l19.2",5477,0,0,0,0,0.48592439016489,0.409867729535663,0.149298686616759,0.232539666172851
"32628","LOC141377036",2773,0,0,0,0,0,0,0,0
"32629","lgmn",2298,0,0,0.381320591378666,0.361416935094036,0.32394959344326,0.136622576511888,0.200551616071308,0.177938729698771
"32630","pcnx1",7961,0,0,0,0,0,0,0,0
"32631","med6",1426,0,0,0,0,0,0,0,0
"32632","ttc9",3563,0,0,0,0,0,0,0,0
"32633","map3k9",8487,0,0,0,0,0,0,0,0
"32634","slc8a3",5938,0,0,0,0,0,0,0,0
"32635","cox16",1138,0,0,0,0,0,0,0,0
"32636","actn1",4138,0,0,0,0,0,0,0,0
"32637","LOC141377037",4280,0,0,0,0,0,0,0,0
"32638","dcaf5",2704,0,0,0,0,0,0.136622576511888,0.0227704294186479,0.0557759332997464
"32639","pacs2",3989,0,0,0,0,0,0,0,0
"32640","srsf5a",2139,0,0,0.190660295689333,0.180708467547018,0.16197479672163,0.136622576511888,0.111661022744978,0.0884300376326601
"32641","LOC794838",4198,0,0,0,0,0,0,0,0
"32642","synj2bp",3310,0.189445731991312,0.347822064318734,0,0,0.16197479672163,0,0.116540432171946,0.142559233011923
"32643","lgals3a",2255,0,0.173911032159367,0,0,0.32394959344326,0,0.0829767709337712,0.137023734521591
"32644","LOC141377038",1554,0,0,0,0,0,0,0,0
"32645","gmfb",1915,0,0,0,0,0,0,0,0
"32646","cnih1",1941,0,0.347822064318734,0,0,0,0,0.0579703440531224,0.141997763143735
"32647","cdkn3",2436,0,0,0,0,0,0,0,0
"32648","si:ch211-67f24.7",7393,0,0,0,0,0,0,0,0
"32649","sos2",6137,0,0,0,0,0,0,0,0
"32650","l2hgdh",1359,0,0,0,0,0,0,0,0
"32651","dmac2l",2929,0,0,0,0,0,0,0,0
"32652","cdkl1",1500,0,0,0,0,0,0,0,0
"32653","map4k5",4073,0,0,0,0,0.32394959344326,0,0.05399159890721,0.132251867719674
"32654","atl1",2171,0,0,0,0,0,0,0,0
"32655","sav1",2282,0,0,0,0,0,0,0,0
"32656","nin",10760,0,0,0,0,0,0.136622576511888,0.0227704294186479,0.0557759332997464
"32657","pygl",2848,0,0.173911032159367,0.381320591378666,1.62637620792316,1.45777317049467,0.273245153023775,0.652104359163274,0.702719712124436
"32658","trim9",5936,0,0,0,0,0,0,0,0
"32659","tmx1",1913,0,0,0,0,0,0,0,0
"32660","frmd6",2366,0,0,0,0,0,0,0,0
"32661","esr2b",3076,208.579750922435,559.645701488844,861.593876220095,1663.06002683521,1771.51835174447,2041.00467051109,1184.23372962036,742.205047339234
"32662","syne2b",32838,0,0.521733096478102,0.190660295689333,0.361416935094036,0.809873983608151,0.273245153023775,0.359488243982233,0.280836953014907
"32663","gphb5",3058,0,0,0,0,0,0,0,0
"32664","LOC141377039",1624,0,0,0,0,0,0,0,0
"32665","kcnh5b",4780,0,0,0,0,0,0,0,0
"32666","ppp2r5eb",3303,0,0,0,0,0,0,0,0
"32667","wdr89",2686,0,0,0,0,0,0,0,0
"32668","sgpp1b",4788,0,0,0,0,0,0,0,0
"32669","LOC141377040",4408,0,0,0,0,0,0,0,0
"32670","si:ch211-188i4.4",1316,0,0,0,0,0,0,0,0
"32671","syt16",6981,0,0,0,0,0,0,0,0
"32672","LOC141377041",6254,0,0,0,0,0,0,0,0
"32673","snapc1b",2016,0,0,0,0,0.16197479672163,0,0.026995799453605,0.0661259338598372
"32674","ifi27.1",627,0,0,0,0,0,0,0,0
"32675","ifi27.3",1503,0,0.173911032159367,0,0,0,0,0.0289851720265612,0.0709988815718676
"32676","ifi27.2",943,0,0,0,0,0,0,0,0
"32677","ifi27.4",2428,0.75778292796525,0.869555160796836,0.190660295689333,0.180708467547018,0.16197479672163,0,0.360113608120011,0.359864700250877
"32678","LOC101885881",1527,0.378891463982625,0,0,0,0,0,0.0631485773304375,0.154681792442257
"32679","ifi27.6",738,0,0,0,0,0,0.273245153023775,0.0455408588372959,0.111551866599493
"32680","ifi27.7",2316,0,0,0.381320591378666,0,0,0,0.0635534318964443,0.155673479549009
"32681","ifi27.8",547,0,0,0,0,0,0,0,0
"32682","phf3",7633,0,0,0,0,0.16197479672163,0,0.026995799453605,0.0661259338598372
"32683","eys",11651,0,0,0,0,0,0,0,0
"32684","zgc:171579",2110,0,0,0,0,0,0,0,0
"32685","si:dkeyp-4c7.3",627,0,0,0,0,0,0,0,0
"32686","adgrb3",6026,0,0,0,0,0,0,0,0
"32687","lmbrd1",2337,0,0,0,0.180708467547018,0,0,0.030118077924503,0.0737739229484146
